shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
300020,42.3568235446,-72.4824980219,190004
300020,42.3566505597,-72.4821882348,190005
300020,42.3565023315,-72.4819036237,190006
300020,42.3565023315,-72.4819036237,200001
300020,42.3563454612,-72.4816025999,200002
300020,42.355793539,-72.4803545512,200003
300020,42.3554210341,-72.4805929741,200004
300020,42.3553524372,-72.4805919108,200005
300020,42.3552651379,-72.4805313588,200006
300020,42.3550910754,-72.4803473652,200007
300020,42.3545914058,-72.4800510311,200008
300020,42.3542387383,-72.4798938733,200009
300020,42.3540558758,-72.4797763454,200010
300020,42.353859735,-72.4796068149,200011
300020,42.3537024808,-72.47938239,200012
300020,42.3536404428,-72.4792556355,200013
300020,42.3535574615,-72.4790101627,200014
300020,42.3535151971,-72.478817118,200015
300020,42.3534476341,-72.4783720948,200016
300020,42.3533854313,-72.4779419546,200017
300020,42.3533612952,-72.4775531015,200018
300020,42.3533993881,-72.4762994538,200019
300020,42.3533990592,-72.47627355,200020
300021,42.405893251,-72.532467827,10001
300021,42.4050945157,-72.5323333267,10002
300021,42.4049380845,-72.5323344747,10003
300021,42.4048955898,-72.5318709239,10004
300021,42.4048908432,-72.5314820468,10005
300021,42.404906354,-72.5312823458,10006
300021,42.4049672392,-72.5308882442,10007
300021,42.4049672392,-72.5308882442,20001
300021,42.4049879241,-72.5307541677,20002
300021,42.4050316012,-72.5304734625,20003
300021,42.4051067582,-72.5297415203,20004
300021,42.4045554481,-72.5297103222,20005
300021,42.4042017596,-72.5296749382,20006
300021,42.4039474119,-72.5295782251,20007
300021,42.4034698916,-72.5292742258,20008
300021,42.403215875,-72.5291097605,20009
300021,42.403215875,-72.5291097605,30001
300021,42.4027605023,-72.5288146451,30002
300021,42.4023321702,-72.5285336739,30003
300021,42.4020864168,-72.5283963785,30004
300021,42.4013892878,-72.5280999335,30005
300021,42.4010363261,-72.5279831143,30006
300021,42.4007925222,-72.5279347183,30007
300021,42.4001943014,-72.5279323959,30008
300021,42.4000679529,-72.5279451517,30009
300021,42.3991696294,-72.5280527273,30010
300021,42.3987659557,-72.5280831876,30011
300021,42.3982171236,-72.5280816671,30012
300021,42.3981348086,-72.5280803284,30013
300021,42.3981348086,-72.5280803284,40001
300021,42.3980305431,-72.5280786328,40002
300021,42.3977042588,-72.5280474096,40003
300021,42.3974387025,-72.5279764477,40004
300021,42.3972226673,-72.527891482,40005
300021,42.396820779,-72.5277220429,40006
300021,42.3960663243,-72.5273913774,40007
300021,42.3951507424,-72.5269729498,40008
300021,42.3934369611,-72.5259895787,40009
300021,42.3934369611,-72.5259895787,50001
300021,42.3931986092,-72.5258528029,50002
300021,42.3930481603,-72.5257985316,50003
300021,42.3922684441,-72.525530435,50004
300021,42.3918578585,-72.5254127125,50005
300021,42.3913046593,-72.5252852746,50006
300021,42.3909066231,-72.5252066303,50007
300021,42.3909066231,-72.5252066303,60001
300021,42.3898555114,-72.5249989351,60002
300021,42.3894995709,-72.5249080199,60003
300021,42.3886796833,-72.5245282414,60004
300021,42.3883058207,-72.5242926669,60005
300021,42.387946138,-72.5240054989,60006
300021,42.3878391046,-72.5238830851,60007
300021,42.3878391046,-72.5238830851,70001
300021,42.3877722781,-72.5238064853,70002
300021,42.3873441844,-72.5231887529,70003
300021,42.3871461879,-72.5229264222,70004
300021,42.3869206538,-72.5226747531,70005
300021,42.3867355859,-72.5225014776,70006
300021,42.3865471162,-72.5224021837,70007
300021,42.3863467501,-72.5224063473,70008
300021,42.3861625839,-72.5224403869,70009
300021,42.3860002039,-72.5224932874,70010
300021,42.3858047992,-72.5225567586,70011
300021,42.3857107712,-72.5223294328,70012
300021,42.3855811057,-72.5220978298,70013
300021,42.3854914138,-72.5220001354,70014
300021,42.3852543105,-72.5218149199,70015
300021,42.3850741702,-72.5217046598,70016
300021,42.384306667,-72.5212961826,70017
300021,42.3833125069,-72.5207619037,70018
300021,42.3829451478,-72.5205657131,70019
300021,42.3829451478,-72.5205657131,80001
300021,42.3828618414,-72.5205214305,80002
300021,42.3822534109,-72.5201229513,80003
300021,42.3819893253,-72.519885496,80004
300021,42.381662918,-72.5195582021,80005
300021,42.3814512922,-72.5192845823,80006
300021,42.380401799,-72.5194194237,80007
300021,42.3801131378,-72.5194776939,80008
300021,42.3800003778,-72.5195054871,80009
300021,42.3797471765,-72.5195880172,80010
300021,42.3797471765,-72.5195880172,90001
300021,42.3795792902,-72.5196430516,90002
300021,42.3792460056,-72.5197820301,90003
300021,42.3786124603,-72.5200494116,90004
300021,42.378030929,-72.5200215249,90005
300021,42.3779102326,-72.5200158769,90006
300021,42.3779102326,-72.5200158769,100001
300021,42.3775508871,-72.519998977,100002
300021,42.3771640704,-72.5199853355,100003
300021,42.3758284074,-72.5198971723,100004
300021,42.3756143873,-72.5198937207,100005
300021,42.3756583335,-72.5193011374,100006
300021,42.3756583335,-72.5193011374,110001
300021,42.3756767418,-72.5190508671,110002
300021,42.3757346343,-72.5187112951,110003
300021,42.3757684864,-72.5182973126,110004
300021,42.3758060133,-72.5168470686,110005
300021,42.3758293121,-72.5157630079,110006
300021,42.3758407124,-72.5150932839,110007
300021,42.3758734884,-72.5132432372,110008
300021,42.3758760631,-72.5129508879,110009
300021,42.3758847032,-72.512281119,110010
300021,42.3758752528,-72.5119204762,110011
300021,42.3758752528,-72.5119204762,120001
300021,42.3758744027,-72.5118923339,120002
300021,42.3758554462,-72.5115515254,120003
300021,42.3758539388,-72.5114108579,120004
300021,42.3758415419,-72.5109480168,120005
300021,42.3758345136,-72.5108109622,120006
300021,42.3758276152,-72.5106591052,120007
300021,42.3757996946,-72.5100886835,120008
300021,42.3757974233,-72.5097222344,120009
300021,42.3757670108,-72.5084966726,120010
300021,42.3757346084,-72.5074968495,120011
300021,42.3757346084,-72.5074968495,130001
300021,42.3757346084,-72.5074968495,130002
300021,42.3757194195,-72.5070376671,130003
300021,42.3756979399,-72.5063563168,130004
300021,42.3756631308,-72.5053157456,130005
300021,42.3756652327,-72.5050752056,130006
300021,42.375691095,-72.5046277799,130007
300021,42.3757822929,-72.503926013,130008
300021,42.37605877,-72.5021168381,130009
300021,42.3761863315,-72.5015233432,130010
300021,42.3761863315,-72.5015233432,140001
300021,42.3762761318,-72.5011061639,140002
300021,42.3759696252,-72.5010087832,140003
300021,42.3758736547,-72.5009998618,140004
300021,42.3754009387,-72.5010812062,140005
300021,42.3750904966,-72.5011207051,140006
300021,42.3742576912,-72.5012703678,140007
300021,42.3741672728,-72.5012541321,140008
300021,42.3740800492,-72.5011861325,140009
300021,42.3740394711,-72.5011188716,140010
300021,42.3740105446,-72.5009740735,140011
300021,42.3736255031,-72.5010716074,140012
300021,42.3728832448,-72.5012227008,140013
300021,42.3722260457,-72.5013751373,140014
300021,42.3693737688,-72.5021219402,140015
300021,42.3693191132,-72.5017806047,140016
300021,42.3693104926,-72.5016675951,140017
300021,42.3693104926,-72.5016675951,150001
300021,42.3692648694,-72.5010766026,150002
300021,42.369229124,-72.4995069189,150003
300021,42.3692440651,-72.4993665265,150004
300021,42.3692751799,-72.4992596963,150005
300021,42.3693252122,-72.4991864717,150006
300021,42.369391547,-72.4991320083,150007
300021,42.3697951515,-72.4991087779,150008
300021,42.370193637,-72.4991061909,150009
300021,42.370193637,-72.4991061909,160001
300021,42.3706129822,-72.4991031933,160002
300021,42.3707229615,-72.4990790248,160003
300021,42.3708056308,-72.4990396214,160004
300021,42.3709246452,-72.4989230743,160005
300021,42.3712355558,-72.4985134879,160006
300021,42.3702023601,-72.4974054384,160007
300021,42.3700041116,-72.4971654612,160008
300021,42.3696590411,-72.4967677388,160009
300021,42.3694634069,-72.4965426099,160010
300021,42.3689530414,-72.4959017434,160011
300021,42.3682855451,-72.495025271,160012
300021,42.3676502009,-72.4942381384,160013
300021,42.3662361466,-72.4924211337,160014
300021,42.3652399006,-72.4911584299,160015
300021,42.3648734955,-72.4906864265,160016
300021,42.3641916982,-72.4898727502,160017
300021,42.3637756434,-72.489429589,160018
300021,42.363293575,-72.4890039034,160019
300021,42.3629746104,-72.4887583917,160020
300021,42.3629018485,-72.4886991584,160021
300021,42.3629018485,-72.4886991584,170001
300021,42.362279694,-72.4881924785,170002
300021,42.3617917518,-72.4878111245,170003
300021,42.3615248862,-72.4875701383,170004
300021,42.360933437,-72.4870983721,170005
300021,42.3599828414,-72.4862657938,170006
300021,42.3590134129,-72.4853885454,170007
300021,42.3586488402,-72.4850202542,170008
300021,42.3583662023,-72.484697644,170009
300021,42.3582689629,-72.4848367342,170010
300021,42.3579737392,-72.4853427496,170011
300021,42.3579405592,-72.4853718334,170012
300021,42.3578826525,-72.4854042321,170013
300021,42.3578003364,-72.4854029498,170014
300021,42.3571349068,-72.4852371829,170015
300021,42.3569455796,-72.4852342342,170016
300021,42.3568040572,-72.4854170308,170017
300021,42.3567709405,-72.485438715,170018
300021,42.3567022169,-72.4854524445,170019
300021,42.3566283226,-72.4854290934,170020
300021,42.3565767279,-72.4853653896,170021
300021,42.3565661011,-72.4853245241,170022
300021,42.3565661011,-72.4853245241,170023
300021,42.3565661011,-72.4853245241,180001
300021,42.3565661011,-72.4853245241,180002
300021,42.3565767279,-72.4853653896,180003
300021,42.3566283226,-72.4854290934,180004
300021,42.3567022169,-72.4854524445,180005
300021,42.3567709405,-72.485438715,180006
300021,42.3568040572,-72.4854170308,180007
300021,42.3569455796,-72.4852342342,180008
300021,42.3571349068,-72.4852371829,180009
300021,42.3578003364,-72.4854029498,180010
300021,42.3578826525,-72.4854042321,180011
300021,42.3579405592,-72.4853718334,180012
300021,42.3579737392,-72.4853427496,180013
300021,42.3582689629,-72.4848367342,180014
300021,42.3583662023,-72.484697644,180015
300021,42.3581107488,-72.4844050604,180016
300021,42.3579574268,-72.48420324,180017
300021,42.3579574268,-72.48420324,190001
300021,42.3575354425,-72.4836486962,190002
300021,42.3571317302,-72.4830430132,190003
300021,42.3568235446,-72.4824980219,190004
300021,42.3566505597,-72.4821882348,190005
300021,42.3565023315,-72.4819036237,190006
300021,42.3565023315,-72.4819036237,200001
300021,42.3563454612,-72.4816025999,200002
300021,42.355793539,-72.4803545512,200003
300021,42.355605283,-72.4799039408,200004
300021,42.3552880915,-72.4791257435,200005
300021,42.3549434875,-72.4783434302,200006
300021,42.3546884511,-72.4776772061,200007
300021,42.3540104132,-72.4760868926,200008
300021,42.353615192,-72.4751225403,200009
300021,42.3534966092,-72.475191009,200010
300021,42.3534357105,-72.4752529671,200011
300021,42.3533882174,-72.4753521298,200012
300021,42.3533681944,-72.4754480162,200013
300021,42.3533691181,-72.4756626194,200014
300021,42.3533961928,-72.4760293182,200015
300021,42.353398793,-72.4762402476,200016
300025,42.353398793,-72.4762402476,10001
300025,42.3533993881,-72.4762994538,10002
300025,42.3533612952,-72.4775531015,10003
300025,42.3533854313,-72.4779419546,10004
300025,42.3534476341,-72.4783720948,10005
300025,42.3535151971,-72.478817118,10006
300025,42.3535574615,-72.4790101627,10007
300025,42.3536404428,-72.4792556355,10008
300025,42.3537024808,-72.47938239,10009
300025,42.353859735,-72.4796068149,10010
300025,42.3540558758,-72.4797763454,10011
300025,42.3542387383,-72.4798938733,10012
300025,42.3545914058,-72.4800510311,10013
300025,42.3547011704,-72.4801159997,10014
300025,42.3547011704,-72.4801159997,20001
300025,42.3550910754,-72.4803473652,20002
300025,42.3552651379,-72.4805313588,20003
300025,42.3553524372,-72.4805919108,20004
300025,42.3554210341,-72.4805929741,20005
300025,42.355793539,-72.4803545512,20006
300025,42.3563454612,-72.4816025999,20007
300025,42.3566505597,-72.4821882348,20008
300025,42.3567975985,-72.4824513687,20009
300025,42.3567975985,-72.4824513687,30001
300025,42.3568235446,-72.4824980219,30002
300025,42.3571317302,-72.4830430132,30003
300025,42.3575354425,-72.4836486962,30004
300025,42.3581107488,-72.4844050604,30005
300025,42.3583662023,-72.484697644,30006
300025,42.3586488402,-72.4850202542,30007
300025,42.3590134129,-72.4853885454,30008
300025,42.3599828414,-72.4862657938,30009
300025,42.360933437,-72.4870983721,30010
300025,42.3615248862,-72.4875701383,30011
300025,42.3617917518,-72.4878111245,30012
300025,42.362195736,-72.4881267811,30013
300025,42.362195736,-72.4881267811,40001
300025,42.362279694,-72.4881924785,40002
300025,42.3629746104,-72.4887583917,40003
300025,42.363293575,-72.4890039034,40004
300025,42.3637756434,-72.489429589,40005
300025,42.3641916982,-72.4898727502,40006
300025,42.3648734955,-72.4906864265,40007
300025,42.3652399006,-72.4911584299,40008
300025,42.3662361466,-72.4924211337,40009
300025,42.3676502009,-72.4942381384,40010
300025,42.3682855451,-72.495025271,40011
300025,42.3689530414,-72.4959017434,40012
300025,42.3694634069,-72.4965426099,40013
300025,42.3696590411,-72.4967677388,40014
300025,42.3700041116,-72.4971654612,40015
300025,42.3702023601,-72.4974054384,40016
300025,42.3712355558,-72.4985134879,40017
300025,42.3709246452,-72.4989230743,40018
300025,42.3708056308,-72.4990396214,40019
300025,42.3707229615,-72.4990790248,40020
300025,42.3706129822,-72.4991031933,40021
300025,42.3702512709,-72.4991056211,40022
300025,42.3702512709,-72.4991056211,50001
300025,42.3697951515,-72.4991087779,50002
300025,42.369391547,-72.4991320083,50003
300025,42.3693252122,-72.4991864717,50004
300025,42.3692751799,-72.4992596963,50005
300025,42.3692440651,-72.4993665265,50006
300025,42.369229124,-72.4995069189,50007
300025,42.3692648694,-72.5010766026,50008
300025,42.3693171341,-72.5017557783,50009
300025,42.3693171341,-72.5017557783,60001
300025,42.3693191132,-72.5017806047,60002
300025,42.3693737688,-72.5021219402,60003
300025,42.3722260457,-72.5013751373,60004
300025,42.3728832448,-72.5012227008,60005
300025,42.3736255031,-72.5010716074,60006
300025,42.3740105446,-72.5009740735,60007
300025,42.375049815,-72.500749952,60008
300025,42.3758798435,-72.5006039379,60009
300025,42.3760777229,-72.5005700573,60010
300025,42.3764290973,-72.5005571108,60011
300025,42.3763302615,-72.5008775485,60012
300025,42.3762761318,-72.5011061639,60013
300025,42.3762300876,-72.5013201022,60014
300025,42.3762300876,-72.5013201022,70001
300025,42.37605877,-72.5021168381,70002
300025,42.3757822929,-72.503926013,70003
300025,42.375691095,-72.5046277799,70004
300025,42.3756652327,-72.5050752056,70005
300025,42.3756631308,-72.5053157456,70006
300025,42.3756979399,-72.5063563168,70007
300025,42.3757194195,-72.5070376671,70008
300025,42.3757211772,-72.5070876603,70009
300025,42.3757211772,-72.5070876603,80001
300025,42.3757346084,-72.5074968495,80002
300025,42.3757670108,-72.5084966726,80003
300025,42.3757974233,-72.5097222344,80004
300025,42.3757996946,-72.5100886835,80005
300025,42.3758276152,-72.5106591052,80006
300025,42.3758345136,-72.5108109622,80007
300025,42.3758415419,-72.5109480168,80008
300025,42.3758539388,-72.5114108579,80009
300025,42.3758554462,-72.5115515254,80010
300025,42.3758744027,-72.5118923339,80011
300025,42.3758766917,-72.5119752762,80012
300025,42.3758766917,-72.5119752762,90001
300025,42.3758847032,-72.512281119,90002
300025,42.3758760631,-72.5129508879,90003
300025,42.3758734884,-72.5132432372,90004
300025,42.3758407124,-72.5150932839,90005
300025,42.3758293121,-72.5157630079,90006
300025,42.3758117001,-72.5165762363,90007
300025,42.3758117001,-72.5165762363,100001
300025,42.3758060133,-72.5168470686,100002
300025,42.3757684864,-72.5182973126,100003
300025,42.3757346343,-72.5187112951,100004
300025,42.3756767418,-72.5190508671,100005
